parlamentarier_name	parlamentarier_id	parlamentarier_rat	parlamentarier_kanton	parlamentarier_partei	parlamentarier_fraktion	parlamentarier_kommissionen	parlamentarier_im_rat_seit	parlamentarier_im_rat_bis	parlamentarier_geschlecht	parlamentarier_geburtstag	parlamentarier_parlament_biografie_id	parlamentarier_parlament_number	parlamentarier_sprache	parlamentarier_arbeitssprache	interessenbindung_beschreibung	interessenbindung_von	interessenbindung_bis	interessenbindung_art	interessenbindung_funktion_im_gremium	interessenbindung_deklarationstyp	interessenbindung_status	interessenbindung_hauptberuflich	interessenbindung_behoerden_vertreter	interessenbindung_wirksamkeit	organisation_id	verguetung	verguetung_jahr	verguetung_beschreibung	organisation_name	organisation_ort	organisation_rechtsform	organisation_typ	organisation_vernehmlassung	organisation_interessengruppe1	organisation_interessengruppe1_branche	organisation_interessengruppe1_branche_kommission_abkuerzung
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4983				"Arbeit"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation"	"nie"	"Arbeitnehmerorganisationen"	"Wirtschaft"	"WAK"
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"	"Mitglied"	2021-02-02		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5189				"Altersfragen"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5291				"Nichtübertragbare Krankheiten NCD"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Gesundheit"	"Gesundheit"	"SGK"
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5334				"Globale Gesundheit"	"Basel"	"Parlamentarische Gruppe"	"MitgliedsOrganisation,dezidierteLobby"	"nie"	"Gesundheit"	"Gesundheit"	"SGK"
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	5574	"0"	2021	"Ehrenamtlich"	"IG Nachhaltige Geburtshilfe"	"Zürich"	"Verein"	"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Arztmedizin"	"Gesundheit"	"SGK"
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5734				"Nichtionisierende Strahlung, Umwelt und Gesundheit"	"Basel"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Umwelt allgemein"	"Umwelt"	"UREK"
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"	"Co-Präsidium"	2020-06-09		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5840				"Migration"	"Basel"	"Parlamentarische Gruppe"	"EinzelOrganisation"	"nie"	"Migration"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5964				"lingua e cultura rumantscha"	"Chur"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5978				"Wirtschafts- und währungspolitischer Arbeitskreis"	"Basel"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Banken"	"Wirtschaft"	"WAK"
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	6003	-1	2021	"Bezahlendes Mitglied"	"Regenbogenhaus Zürich"	"Zürich"	"Verein"	"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Gleichstellung"	"Soziale Sicherheit"	"SGK"
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6062	"0"	2021	"Ehrenamtlich"	"MachTheater"	"Zürich"	"Verein"	"EinzelOrganisation,LeistungsErbringer"	"nie"	"Behinderung"	"Gesundheit"	"SGK"
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	6068				"Kinder- und Jugendmedizin"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Arztmedizin"	"Gesundheit"	"SGK"
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	6495	-1	2021	"Bezahlendes Mitglied"	"Transgender Network Switzerland"	"Zürich"	"Verein"	"EinzelOrganisation,DachOrganisation,MitgliedsOrganisation,dezidierteLobby"	"punktuell"	"Gleichstellung"	"Soziale Sicherheit"	"SGK"
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	6496	-1	2021	"Bezahlendes Mitglied"	"Queeramnesty Schweiz"	"Bern"	"Informelle Gruppe"	"MitgliedsOrganisation,dezidierteLobby"	"punktuell"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7597				"Kindes- und Erwachsenenschutz"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Consulting/PR"	"Wirtschaft"	"WAK"
"Barrile, Angelo"	265	"NR"	"ZH"	"SP"	"S"	"Del I-V, GPK-NR, SPK-NR"	2015-11-30		"M"	1976-08-22	4203	3104	"de"	"de"	"Co-Präsidium"	2021-07-05		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	8145				"LGBTI"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Gleichstellung"	"Soziale Sicherheit"	"SGK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	311				"Arbeitskreis Sicherheit und Wehrtechnik"	"Zürich"	"Informelle Gruppe"	"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Rüstungsindustrie"	"Sicherheit"	"SiK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"	"Mitglied Vorstandsausschuss"			"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	336	1	2021		"Schweizerischer Arbeitgeberverband"	"Zürich"	"Verein"	"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"immer"	"KMU/Gewerbe/Arbeitgeber"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"				"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"hoch"	453				"FDP der Schweiz"	"Bern"	"Verein"	"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"immer"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	459				"Inlandbanken"	"Bern"	"Parlamentarische Gruppe"	"MitgliedsOrganisation,dezidierteLobby"	"nie"	"Banken"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"	"Beirat Institut für Gesundheitsrecht"			"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	814	"0"	2021	"Ehrenamtlich"	"Université de Neuchâtel"	"Neuchâtel"	"Oeffentlich-rechtlich"	"DachOrganisation,LeistungsErbringer"	"immer"	"Bildung/Wissenschaft"	"Bildung"	"WBK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"				"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"hoch"	892				"IG Freiheit"	"Zollikon"	"Verein"	"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"	"Mitglied Patronatskomitee"			"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"mittel"	968	1	2021		"Schweizerisch-Liechtensteinischer Gebäudetechnikverband (suissetec)"	"Zürich"	"Verein"	"DachOrganisation,MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Baunebengewerbe"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1751				"Sport"	"Ittigen"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Sport allgemein"	"Sport"	"WBK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"	"tief"	1976	-1	2021	"Bezahlendes Mitglied"	"Schweizerischer Anwaltsverband SAV"	"Bern"	"Verein"	"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Advokaturen/Treuhand"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"	"Mitglied"	2021-02-02		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2432				"Gastgewerbe"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation"	"nie"	"Tourismus/Gastronomie"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"		2018-08-29		"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	2832	1	2021		"Swiss Medical Network Hospitals SA"	"Fribourg"	"AG"	"DachOrganisation"	"nie"	"Spitäler"	"Gesundheit"	"SGK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"		2007-10-30		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2886	1	2021		"AJS ingénieurs civils SA"	"Neuchâtel"	"AG"	"EinzelOrganisation"	"nie"	"Bauhauptgewerbe"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2899				"Wohn- und Grundeigentum"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Immobilien/Hauseigentümer"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"		1994-01-26		"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2999	1	2021		"Société Anonyme Immobilière des Patinoires du Littoral Neuchâtelois"	"Neuchâtel"	"AG"	"EinzelOrganisation"	"nie"	"Immobilien/Hauseigentümer"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"		2009-07-28		"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3002	"0"	2021	"Ehrenamtlich"	"Fondation Général Henri Guisan"	"Pully"	"Stiftung"	"EinzelOrganisation,LeistungsErbringer"	"nie"	"Militär"	"Sicherheit"	"SiK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3003	1	2021		"Arbeitgeberverband der Schweizer Uhrenindustrie"	"La Chaux-de-Fonds"	"Verein"	"DachOrganisation,MitgliedsOrganisation,LeistungsErbringer"	"nie"	"Uhrenindustrie"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"		2021-10-04		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	5157	"0"	2021	"Ehrenamtlich"	"Fondation du Casino de Neuchâtel"	"Neuchâtel"	"Stiftung"	"EinzelOrganisation"	"nie"	"Glücksspiel"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5728				"Für ein freiheitliches Waffenrecht"	"Bern 8"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Militär"	"Sicherheit"	"SiK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"		2018-08-29		"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	6309				"GSMN Suisse SA"	"Genolier"	"AG"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Spitäler"	"Gesundheit"	"SGK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"	"Beirat"			"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	6631	1	2021		"Schweizerischer Verband der Strassen- und Verkehrsfachleute"	"Zürich"	"Verein"	"EinzelOrganisation,DachOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Individualverkehr"	"Verkehr"	"KVF"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6632	1	2021		"Fédération Neuchâteloise des associations professionnelles du Second Œuvre"	"Boudevilliers"	"Verein"	"DachOrganisation,dezidierteLobby"	"nie"	"Baunebengewerbe"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	6633	"0"	2021	"Ehrenamtlich"	"constructionromande"	"Petit-Lancy"	"Verein"	"DachOrganisation,dezidierteLobby"	"punktuell"	"Bauhauptgewerbe"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	7045	1	2021		"FONCADEM-Fondation de prévoyance en faveur des cadres et des employés de commerce de l'industrie horlogère suisse"	"La Chaux-de-Fonds"	"Stiftung"	"EinzelOrganisation"	"nie"	"Pensionskassen"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"				"vorstand"	"vizepraesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	7046	1	2021	"Bezahlt"	"Fondation de prévoyance des industries horlogère et microtechnique suisses (Prevhor)"	"La Chaux-de-Fonds"	"Stiftung"	"EinzelOrganisation"	"nie"	"Pensionskassen"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	7051	-1	2021	"Bezahlendes Mitglied"	"Neuenburger Anwaltsverband"	"La Chaux-de-Fonds"	"Verein"	"EinzelOrganisation,MitgliedsOrganisation"	"nie"	"Advokaturen/Treuhand"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"	"Anwalt und Partner"			"geschaeftsfuehrend"		"deklarationspflichtig"	"nicht-deklariert"	1		"tief"	7883				"Bauer Zürcher Haeny Rechtsanwälte"	"Neuchâtel"	"Einfache Gesellschaft"	"EinzelOrganisation"	"nie"	"Advokaturen/Treuhand"	"Wirtschaft"	"WAK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	8127	-1	2021	"Bezahlendes Mitglied"	"La Société des Sentiers des Gorges de l'Areuse"	"Bôle"	"Verein"	"EinzelOrganisation"	"nie"	"Raumplanung"	"Umwelt"	"UREK"
"Bauer, Philippe"	266	"SR"	"NE"	"FDP"	"RL"	"APF-V, GPDel-V, GPK-SR, RedK-V, RK-SR, SPK-SR"	2015-11-30		"M"	1962-04-09	4187	3059	"fr"	"fr"	"Mitglied"	2021-11-01		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	8240											
"Baumann, Kilian"	358	"NR"	"BE"	"Grüne"	"G"	"WAK-NR"	2019-12-01		"M"	1980-12-14	4247	3139	"de"	"de"		2021-04-24		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"hoch"	87				"Schweizerische Vereinigung zum Schutz der kleinen und mittleren Bauern"	"Bern"	"Verein"	"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Ökologie"	"Landwirtschaft"	"WAK"
"Baumann, Kilian"	358	"NR"	"BE"	"Grüne"	"G"	"WAK-NR"	2019-12-01		"M"	1980-12-14	4247	3139	"de"	"de"	"Mitglied Patronatskomitee"			"beirat"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"mittel"	191				"Aqua Viva"	"Schaffhausen"	"Verein"	"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Wasser"	"Umwelt"	"UREK"
"Baumann, Kilian"	358	"NR"	"BE"	"Grüne"	"G"	"WAK-NR"	2019-12-01		"M"	1980-12-14	4247	3139	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	637				"Biodiversität und Artenschutz"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Umwelt & Natur"	"Umwelt"	"UREK"
"Baumann, Kilian"	358	"NR"	"BE"	"Grüne"	"G"	"WAK-NR"	2019-12-01		"M"	1980-12-14	4247	3139	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5232				"Textilwirtschaft"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Textilindustrie"	"Wirtschaft"	"WAK"
"Baumann, Kilian"	358	"NR"	"BE"	"Grüne"	"G"	"WAK-NR"	2019-12-01		"M"	1980-12-14	4247	3139	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5979				"Zivildienst"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"
"Baumann, Kilian"	358	"NR"	"BE"	"Grüne"	"G"	"WAK-NR"	2019-12-01		"M"	1980-12-14	4247	3139	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6724	"0"	2021	"Ehrenamtlich"	"Grüne Seeland"	"Frieswil"	"Verein"	"EinzelOrganisation,MitgliedsOrganisation"	"nie"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Baumann, Kilian"	358	"NR"	"BE"	"Grüne"	"G"	"WAK-NR"	2019-12-01		"M"	1980-12-14	4247	3139	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6725	"0"	2021	"Ehrenamtlich"	"Stiftung Von-Rütte-Gut"	"Sutz-Lattrigen"	"Stiftung"	"EinzelOrganisation"	"nie"	"Umwelt & Natur"	"Umwelt"	"UREK"
"Baumann, Kilian"	358	"NR"	"BE"	"Grüne"	"G"	"WAK-NR"	2019-12-01		"M"	1980-12-14	4247	3139	"de"	"de"	"Mitglied Schulrat"			"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6726	140	2021		"BWZ Berufs- und Weiterbildungszentrum Lyss"	"Lyss"	"Stiftung"	"EinzelOrganisation"	"nie"	"Bildung/Wissenschaft"	"Bildung"	"WBK"
"Baumann, Kilian"	358	"NR"	"BE"	"Grüne"	"G"	"WAK-NR"	2019-12-01		"M"	1980-12-14	4247	3139	"de"	"de"	"Inhaber und Geschäftsführer"			"geschaeftsfuehrend"		"deklarationspflichtig"	"deklariert"	1		"tief"	6727	25000	2021		"Biohof Inselmatt"	"Suberg"	"Einfache Gesellschaft"	"EinzelOrganisation"	"nie"	"Viehwirtschaft"	"Landwirtschaft"	"WAK"
"Baumann, Kilian"	358	"NR"	"BE"	"Grüne"	"G"	"WAK-NR"	2019-12-01		"M"	1980-12-14	4247	3139	"de"	"de"	"Co-Präsidium"	2021-06-02		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	8098				"Ernährungspolitik"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Nahrungsmittel"	"Wirtschaft"	"WAK"
